year_month,area_name_en,property_type_en,avg_meter_price,avg_actual_worth,avg_area,transactions_count,hotels,rooms,POIs,occupancy_rate,tourism_intensity,occupancy_rate_adjusted,tourism_activity
2015-05,al hudaiba,Villa,2664.05,9250000.0,3472.16,1,139,8837,70,0.715,0.9672441482227082,0.7056318263916945,71.24463517272189
2015-05,al jadaf,Land,13190.783333333333,18761133.33333333,1384.1,3,81,6769,79,0.592,0.8881323842797316,0.5655097485974404,48.03229625904367
2015-05,al jadaf,Unit,14821.2964,1887459.76,127.4648,25,81,6769,79,0.592,0.8881323842797316,0.5655097485974404,48.03229625904367
2015-05,al karama,Building,20704.876666666667,36397602.0,1520.513333333333,3,50,2037,68,0.655,0.8130656978151719,0.6060232128275751,27.27793425938769
2015-05,al khabeesi,Building,15405.065,16263473.0,1716.735,2,105,4369,99,0.633,0.8888978697528735,0.6048689406214276,44.64540349071617
2015-05,al khabeesi,Land,10580.06,2300000.0,217.39,1,105,4369,99,0.633,0.8888978697528735,0.6048689406214276,44.64540349071617
2015-05,al khairan first,Land,3874.542,11070596.0,2907.25,5,54,2278,153,0.768,0.8292276556544647,0.7155387358170516,36.28921334075861
2015-05,al khairan first,Unit,16474.935375,2609507.45,154.958,80,54,2278,153,0.768,0.8292276556544647,0.7155387358170516,36.28921334075861
2015-05,al khawaneej first,Building,672.74,750000.0,1114.84,1,101,5821,165,0.681,0.8650482394978155,0.644239140439205,58.62388230189632
2015-05,al khawaneej first,Land,774.895,1021858.0,1331.67,2,101,5821,165,0.681,0.8650482394978155,0.644239140439205,58.62388230189632
2015-05,al khawaneej first,Villa,585.6800000000001,750000.0,1289.03,2,101,5821,165,0.681,0.8650482394978155,0.644239140439205,58.62388230189632
2015-05,al khawaneej second,Building,729.059,2245000.0,2737.802,10,138,8437,91,0.653,0.8936879772985262,0.625231299670375,62.323171865076176
2015-05,al khawaneej second,Villa,1174.098,1210755.4,1092.018,5,138,8437,91,0.653,0.8936879772985262,0.625231299670375,62.323171865076176
2015-05,al kheeran,Unit,11651.122,2479600.0,245.492,10,136,8288,108,0.604,0.8996115249356531,0.5797461444244538,68.41160358457665
2015-05,al kheeran,Villa,11186.52,4500000.0,402.27,2,136,8288,108,0.604,0.8996115249356531,0.5797461444244538,68.41160358457665
2015-05,al mamzer,Building,11988.315,22275000.0,1858.06,2,55,4655,112,0.69,0.9092416574820203,0.6649506974650377,41.48890571382069
2015-05,al manara,Villa,10167.2125,22875000.0,2252.69,4,142,8036,98,0.611,0.9022188509839382,0.5871022871804745,62.31278411823894
2015-05,al mararr,Building,70049.2575,15062500.0,211.9825,4,93,7461,92,0.674,0.9069342986326028,0.6489094869113498,54.65806080924548
2015-05,al merkadh,Villa,15634.462075471698,13119934.188679244,849.7058490566038,53,58,3849,115,0.648,0.8520021355533438,0.6096389535354267,39.44895068339315
2015-05,al mezhar first,Building,3628.9033333333336,6000000.0,1620.7233333333334,3,103,5486,147,0.68,0.8923496735138127,0.6507191111957571,53.679277595538544
2015-05,al mezhar first,Villa,3343.13,2836212.6666666665,1061.75,3,103,5486,147,0.68,0.8923496735138127,0.6507191111957571,53.679277595538544
2015-05,al mezhar second,Building,533.585,750000.0,1609.8249999999998,2,103,6974,95,0.651,0.8982609400448717,0.6245071487876847,58.58055624787375
2015-05,al murqabat,Building,51798.42999999999,51666666.66666666,1018.3433333333332,3,79,5455,130,0.637,0.8858046473362942,0.6079030241412878,49.84374279720277
2015-05,al muteena,Building,7799.37,7840000.0,1005.21,1,125,10514,102,0.603,0.8846675929054787,0.5751818234088014,66.98936016256688
2015-05,al muteena,Villa,10219.04,2350000.0,222.525,2,125,10514,102,0.603,0.8846675929054787,0.5751818234088014,66.98936016256688
2015-05,al nahda first,Land,16145.87,43419000.0,2689.17,1,48,2247,151,0.58,0.9210934523425156,0.5616936809434636,26.961890336022343
2015-05,al nahda second,Building,30665.19,46092310.6,1542.396,5,98,5913,165,0.711,0.8780431806850032,0.6763154805868149,66.27860367016739
2015-05,al qusais first,Land,14955.06,40000000.0,2674.68,1,102,6323,80,0.619,0.8961142624041928,0.5932778913712782,44.28317290368212
2015-05,al qusais industrial third,Building,9502.71,32000000.0,3367.46,1,74,3613,175,0.621,0.9519844409249688,0.6090729351257622,43.072321486778
2015-05,al qusais second,Building,13492.85,24000000.0,1778.72,1,71,5903,170,0.55,0.8998750792228273,0.5279725174290221,45.67216025927254
2015-05,al qusais second,Villa,3587.96,3000000.0,836.13,1,71,5903,170,0.55,0.8998750792228273,0.5279725174290221,45.67216025927254
2015-05,al qusais third,Building,3195.53,1900000.0,594.58,1,61,4277,74,0.581,0.8965163353180431,0.5569503963279131,38.45644237630101
2015-05,al qusais third,Villa,2016.975,1350000.0,669.365,2,61,4277,74,0.581,0.8965163353180431,0.5569503963279131,38.45644237630101
2015-05,al raffa,Building,11302.1,52509450.0,4645.99,1,101,5714,130,0.613,0.9031802054011658,0.5892597863643658,54.70741546248227
2015-05,al ras,Building,54115.445,8916666.666666666,158.03666666666666,6,80,5815,169,0.728,0.9146165775676892,0.7031363473877111,62.04674941441854
2015-05,al rashidiya,Villa,2962.335,1866250.0,781.7275,4,66,5112,179,0.637,0.8840480242670944,0.6074554365832556,54.068931229062535
2015-05,al saffa first,Villa,5561.34,7750000.0,1393.55,1,62,5388,81,0.64,0.9242605979311684,0.6206107130703791,40.9645904510317
2015-05,al safouh first,Villa,8944.28,9000000.0,1006.23,1,127,7595,84,0.618,0.8912962962170096,0.5911284444248447,61.047223245575175
2015-05,al satwa,Building,49520.19,4025001.0,81.28,1,124,7396,111,0.635,0.8926724462648193,0.6077388013512641,58.13134776637565
2015-05,al satwa,Land,13483.363333333333,2437304.0,163.68333333333334,3,124,7396,111,0.635,0.8926724462648193,0.6077388013512641,58.13134776637565
2015-05,al satwa,Villa,10337.993333333334,1984763.3333333333,206.47333333333333,3,124,7396,111,0.635,0.8926724462648193,0.6077388013512641,58.13134776637565
2015-05,al thanayah fourth,Villa,7003.968936170212,3659114.340425532,523.7020212765957,94,100,6281,66,0.658,0.8621005188516853,0.6217048565617636,48.734099406128095
2015-05,al thanyah fifth,Building,9213.06,5236332.0,568.36,1,120,6061,107,0.68,0.8686871039487396,0.6442828922740572,60.227091106302325
2015-05,al thanyah fifth,Land,3229.425,434162.25,134.4425,4,120,6061,107,0.68,0.8686871039487396,0.6442828922740572,60.227091106302325
2015-05,al thanyah fifth,Unit,12248.675725806452,1258271.8185483871,107.3051612903226,248,120,6061,107,0.68,0.8686871039487396,0.6442828922740572,60.227091106302325
2015-05,al thanyah fifth,Villa,5419.1321875,3801550.75,705.5434375,64,120,6061,107,0.68,0.8686871039487396,0.6442828922740572,60.227091106302325
2015-05,al thanyah first,Unit,24544.41512195122,1812328.707317073,97.86341463414634,41,50,3664,121,0.653,0.8441170215405601,0.6122833660263943,32.93114706483126
2015-05,al thanyah third,Unit,13418.06161904762,1598687.8095238097,119.4432380952381,105,116,7053,163,0.678,0.8929511998441498,0.6489683653977335,71.43574286430892
2015-05,al thanyah third,Villa,10019.116363636364,3303004.5454545454,391.26,22,116,7053,163,0.678,0.8929511998441498,0.6489683653977335,71.43574286430892
2015-05,al ttay,Land,4305.57,8000000.0,1858.06,1,103,6167,99,0.673,0.92841911336705,0.6537304253184099,57.88418581484045
2015-05,al twar second,Villa,2181.88,3000000.0,1374.96,1,65,2692,93,0.696,0.9154361300178918,0.672457418596981,32.31373727904479
2015-05,al twar third,Villa,172.22,300000.0,1741.93,1,107,9213,154,0.677,0.8981318643185934,0.6494141088574751,70.40376160225404
2015-05,al waheda,Villa,4181.87,3347000.0,800.36,1,122,10427,117,0.659,0.9354187047324616,0.6419763705674769,67.21071416894368
2015-05,al warqa first,Building,20421.72,33666666.666666664,1609.6533333333334,6,94,3918,177,0.626,0.8441110735447566,0.586965412815607,51.799507979971246
2015-05,al warqa fourth,Building,2560.825,2912242.5,1137.23,2,83,5138,87,0.609,0.8676001119273818,0.5767473872655102,47.51441271771626
2015-05,al warqa second,Building,1124.53,1250000.0,1111.58,1,103,6001,107,0.649,0.887230932486597,0.6197251500735206,51.7791757739793
2015-05,al warqa second,Land,2491.08,3240000.0,1300.64,2,103,6001,107,0.649,0.887230932486597,0.6197251500735206,51.7791757739793
2015-05,al warqa second,Villa,660.9,750000.0,1134.81,1,103,6001,107,0.649,0.887230932486597,0.6197251500735206,51.7791757739793
2015-05,al warqa third,Land,429.59,500000.0,1163.89,1,54,3805,124,0.64,0.865614303182085,0.6055972616146138,39.54280664201122
2015-05,al warqa third,Villa,2686.46,1818384.3333333333,789.6833333333334,3,54,3805,124,0.64,0.865614303182085,0.6055972616146138,39.54280664201122
2015-05,al warsan first,Unit,7445.58,413030.3269961977,56.90958174904943,263,72,5482,101,0.673,0.8762547893461563,0.6396877892919853,45.87855144263518
2015-05,al warsan first,Villa,11560.0125,1790750.0,154.9525,12,72,5482,101,0.673,0.8762547893461563,0.6396877892919853,45.87855144263518
2015-05,al yelayiss 1,Villa,5216.914634146341,1302643.6341463414,251.72878048780487,41,100,6522,98,0.648,0.8487836299500049,0.6088047168830413,49.71736226813371
2015-05,al yufrah 2,Land,9450.786315789474,1751351.6140350876,187.93438596491228,57,115,6635,110,0.667,0.8697348407381249,0.6322452555089317,65.23929556339338
2015-05,al yufrah 2,Villa,10215.102962962965,2271594.4444444445,235.66024691358024,81,115,6635,110,0.667,0.8697348407381249,0.6322452555089317,65.23929556339338
2015-05,al yufrah 3,Land,8864.72409090909,1885519.696969697,218.68348484848485,66,65,3522,147,0.685,0.8631962994346761,0.6475157860451013,45.57442207013116
2015-05,al yufrah 3,Villa,8321.255,1784100.0,218.165,2,65,3522,147,0.685,0.8631962994346761,0.6475157860451013,45.57442207013116
2015-05,burj khalifa,Unit,25052.818045454544,3287016.4272727272,133.5429545454545,220,88,3716,89,0.576,0.860174096600347,0.5437841118567199,42.3108296392372
2015-05,business bay,Building,17213.75,55000000.0,3195.12,1,126,5210,171,0.651,0.874003725386358,0.6181905700906076,62.85329030931384
2015-05,business bay,Land,8880.17,45988800.0,5178.82,1,126,5210,171,0.651,0.874003725386358,0.6181905700906076,62.85329030931384
2015-05,business bay,Unit,15024.515281249998,1619566.215625,111.4479375,320,126,5210,171,0.651,0.874003725386358,0.6181905700906076,62.85329030931384
2015-05,dubai investment park first,Building,2513.8016666666667,11288057.166666666,7750.415,6,48,3728,151,0.764,0.8269931320378081,0.7111291011507542,44.31942801333852
2015-05,dubai investment park first,Unit,5813.957027027027,628895.6216216217,133.5656756756757,37,48,3728,151,0.764,0.8269931320378081,0.7111291011507542,44.31942801333852
2015-05,dubai investment park first,Villa,4303.510869565217,2389467.695652174,703.2971739130435,46,48,3728,151,0.764,0.8269931320378081,0.7111291011507542,44.31942801333852
2015-05,dubai investment park second,Building,1180.8342857142857,9275935.357142856,9387.095,14,81,6030,98,0.635,0.8568256552493957,0.5986337164333465,48.14957562049174
2015-05,dubai investment park second,Unit,7978.531428571428,580303.5714285715,77.545,14,81,6030,98,0.635,0.8568256552493957,0.5986337164333465,48.14957562049174
2015-05,eyal nasser,Building,64423.04,15500000.0,237.09000000000003,2,73,4407,75,0.637,0.9225663706022408,0.617269911229451,40.153964939501954
2015-05,hadaeq sheikh mohammed bin rashid,Unit,14757.495263157896,1929259.3684210528,130.91631578947369,38,65,4357,152,0.663,0.8279892619485463,0.6173827522687545,43.25247554901628
2015-05,hessyan first,Unit,10458.968,836504.8,83.44500000000001,10,89,5472,156,0.778,0.9162211602964988,0.7519280250842705,60.79642871413699
2015-05,hessyan first,Villa,21064.434285714287,2003442.857142857,95.15142857142858,7,89,5472,156,0.778,0.9162211602964988,0.7519280250842705,60.79642871413699
2015-05,hor al anz,Building,11476.242857142855,3976839.285714286,462.7357142857142,7,128,8982,78,0.676,0.8575005101336199,0.6374681379401309,59.29378623920532
2015-05,hor al anz,Land,15142.43,4800000.0,316.99,1,128,8982,78,0.676,0.8575005101336199,0.6374681379401309,59.29378623920532
2015-05,hor al anz,Villa,11917.2025,2787500.0,234.395,4,128,8982,78,0.676,0.8575005101336199,0.6374681379401309,59.29378623920532
2015-05,hor al anz east,Villa,3816.79,3475000.0,910.45,1,50,2978,147,0.715,0.9107974797640912,0.6894880792125301,38.56555942258589
2015-05,island 2,Land,19103.49,31000000.0,1622.74,1,128,10550,62,0.686,0.8995096765087403,0.6584254552339984,57.69015972896538
2015-05,jabal ali,Land,9131.443333333336,23410810.0,2490.0333333333333,3,101,5255,118,0.634,0.8966128576126042,0.6077810206905564,55.46918847406738
2015-05,jabal ali first,Building,5942.19,12588500.0,2118.495,2,91,5432,138,0.607,0.8590848661495607,0.5727858055011132,57.91825079983151
2015-05,jabal ali first,Land,2919.735294117647,2954269.823529412,820.6555882352941,34,91,5432,138,0.607,0.8590848661495607,0.5727858055011132,57.91825079983151
2015-05,jabal ali first,Unit,9708.197280701754,891456.4736842106,94.12298245614036,114,91,5432,138,0.607,0.8590848661495607,0.5727858055011132,57.91825079983151
2015-05,jabal ali first,Villa,8025.442857142857,2736428.571428572,476.11428571428576,7,91,5432,138,0.607,0.8590848661495607,0.5727858055011132,57.91825079983151
2015-05,jabal ali industrial first,Building,17939.85,33000000.0,1839.48,1,106,7684,89,0.619,0.9050129429779632,0.5954812046813437,53.11417565254272
2015-05,jabal ali industrial second,Unit,12416.2925,867249.0833333334,69.94333333333333,12,79,4635,177,0.603,0.8786086366438606,0.5737204031584991,55.685961495519976
2015-05,jumeirah first,Land,4842.46,5415323.0,1118.3,1,56,2895,172,0.691,0.8304164630404162,0.644127110384371,38.165476604963104
2015-05,jumeirah first,Villa,9911.42,28500000.0,2517.675,2,56,2895,172,0.691,0.8304164630404162,0.644127110384371,38.165476604963104
2015-05,jumeirah second,Villa,10590.703333333331,13833333.333333334,1471.2733333333335,3,68,4427,148,0.636,0.9018107122823106,0.6110206452046198,45.57629228127568
2015-05,jumeirah third,Building,7513.27,52000000.0,6921.09,1,102,5869,155,0.655,0.9205630483634846,0.634187518671233,59.34832525680008
2015-05,madinat al mataar,Land,3833.625,8121385.0,2118.46,2,75,4458,167,0.698,0.85829257546402,0.6584352870695543,49.89143266128572
2015-05,madinat dubai almelaheyah,Unit,20184.69133333333,1670455.4666666666,84.25866666666666,15,58,4630,103,0.654,0.925450682768335,0.6344978986121965,39.43370774740782
2015-05,mankhool,Building,32044.475,85375000.0,2936.94,2,42,2983,62,0.657,0.8078939047715246,0.6065145181739567,28.334331684863667
2015-05,mankhool,Villa,3805.42,7000000.0,1839.48,1,42,2983,62,0.657,0.8078939047715246,0.6065145181739567,28.334331684863667
2015-05,marsa dubai,Unit,15175.88068429238,1911438.567651633,123.951166407465,643,117,10351,97,0.693,0.8906576750064781,0.6626903075117957,71.41700539843386
2015-05,me'aisem first,Building,1847.66,4349050.0,2353.82,1,58,3036,164,0.655,0.8360706935565836,0.612050521711825,41.30898536492257
2015-05,me'aisem first,Land,7568.36,26039041.33333333,14923.23,3,58,3036,164,0.655,0.8360706935565836,0.612050521711825,41.30898536492257
2015-05,me'aisem first,Unit,11614.949576271189,840748.6779661017,79.0364406779661,118,58,3036,164,0.655,0.8360706935565836,0.612050521711825,41.30898536492257
2015-05,me'aisem first,Villa,10686.524285714286,6033413.857142857,644.7335714285715,14,58,3036,164,0.655,0.8360706935565836,0.612050521711825,41.30898536492257
2015-05,mirdif,Land,4574.745,4250000.0,929.015,2,87,4256,70,0.577,0.8562039536382681,0.5438118724997122,38.82360262504751
2015-05,mirdif,Unit,11705.621111111112,1144759.259259259,101.50148148148148,27,87,4256,70,0.577,0.8562039536382681,0.5438118724997122,38.82360262504751
2015-05,mirdif,Villa,6431.548125,8083572.875,1184.5875,16,87,4256,70,0.577,0.8562039536382681,0.5438118724997122,38.82360262504751
2015-05,muhaisanah first,Building,1235.61,1377513.0,1114.84,1,134,6407,88,0.726,0.911771841624714,0.700378542807817,69.20581149321677
2015-05,nad al hamar,Building,4281.626666666667,7554066.666666667,1762.5633333333333,3,70,3433,124,0.615,0.8278300508257662,0.5726461925031385,40.090371324535326
2015-05,nad al hamar,Land,8228.59,24685777.0,3000.0,1,70,3433,124,0.615,0.8278300508257662,0.5726461925031385,40.090371324535326
2015-05,nad al hamar,Villa,6888.905,6400000.0,929.03,2,70,3433,124,0.615,0.8278300508257662,0.5726461925031385,40.090371324535326
2015-05,nad al shiba,Land,1567.625,2368200.0,1859.8,2,106,9095,161,0.614,0.9258378860868368,0.5957857848229271,61.58942713994811
2015-05,nad al shiba first,Land,2583.88,3941040.0,1525.24,1,97,4433,180,0.618,0.8646616637708797,0.5845443632841615,47.16929123650797
2015-05,nad al shiba first,Unit,13277.842,1365604.2,105.546,5,97,4433,180,0.618,0.8646616637708797,0.5845443632841615,47.16929123650797
2015-05,nad al shiba first,Villa,8738.131016949152,8034712.881355932,929.5342372881356,59,97,4433,180,0.618,0.8646616637708797,0.5845443632841615,47.16929123650797
2015-05,nad al shiba fourth,Building,758.3825,1351250.0,1970.0975,4,113,6112,156,0.64,0.8918918068368515,0.6123243025502341,56.84612997978888
2015-05,nad al shiba fourth,Villa,661.1175000000001,918195.5,1387.65,4,113,6112,156,0.64,0.8918918068368515,0.6123243025502341,56.84612997978888
2015-05,nad al shiba second,Building,2152.71,4608200.0,2140.65,1,110,7204,103,0.595,0.9293376585212286,0.5781823627280523,60.244611386312044
2015-05,nadd hessa,Building,6137.777777777777,24357730.111111112,4636.426666666666,9,47,3930,163,0.643,0.7945557624823351,0.5901597421104566,41.98582725914384
2015-05,nadd hessa,Land,2987.86,13500000.0,4518.29,1,47,3930,163,0.643,0.7945557624823351,0.5901597421104566,41.98582725914384
2015-05,nadd hessa,Unit,8752.657038834952,663408.4223300971,78.84,206,47,3930,163,0.643,0.7945557624823351,0.5901597421104566,41.98582725914384
2015-05,nadd hessa,Villa,6417.384999999999,2580874.833333333,415.085,6,47,3930,163,0.643,0.7945557624823351,0.5901597421104566,41.98582725914384
